"","Price","Surface","Building_type","District","Rent","Number_of_rooms","Condition"
"2590",990014,58.4,"blok mieszkalny","Stare Miasto",600,3,"bardzo dobry"
"2591",592773,60.18,"blok mieszkalny","Lipa Piotrowska",400,3,"do wykończenia"
"2592",1160465,97.11,"blok mieszkalny","Jagodno",970,5,"do wykończenia"
"2593",590000,41,"blok mieszkalny","Księże",550,2,"do wykończenia"
"2594",615000,38.17,"blok mieszkalny","Stare Miasto",420,2,"bardzo dobry"
"2595",1170000,93.5,"blok mieszkalny","Maślice",1350,4,"wysoki standard"
"2596",1040000,49.29,"apartamentowiec","Stare Miasto",350,2,"do wykończenia"
"2597",950000,103,"dom wielorodzinny","Lipa Piotrowska",1,6,"deweloperski"
"2598",1095697,91.33,"apartamentowiec","Krzyki",900,5,"do wykończenia"
"2599",664000,32,"apartamentowiec","Stare Miasto",400,2,"wysoki standard"
"2600",735000,53,"blok mieszkalny","Poświętne",550,3,"do wykończenia"
"2601",770000,81.75,"kamienica","Przedmieście Oławskie",400,2,"do remontu"
"2602",470000,38.49,"kamienica","Ołbin",200,2,"do odświeżenia"
"2603",750000,65.46,"blok mieszkalny","Lipa Piotrowska",700,3,"bardzo dobry"
"2604",698997,60,"blok mieszkalny","Stare Miasto",600,4,"do remontu"
"2605",679000,42,"apartamentowiec","Wojszyce",412,2,"bardzo dobry"
"2606",859000,45,"apartamentowiec","Szczepin",650,2,"wysoki standard"
"2607",999000,91.32,"blok mieszkalny","Klecina",700,5,"do wykończenia"
"2608",739900,70.4,"apartamentowiec","Jagodno",1100,3,"do remontu"
"2609",375224,43.5,"blok mieszkalny","Brochów",400,3,"deweloperski"
"2610",673000,50.64,"blok mieszkalny","Krzyki",500,2,"do wykończenia"
"2611",429000,33.5,"blok mieszkalny","Różanka",600,2,"do odświeżenia"
"2612",540000,38.5,"blok mieszkalny","Krzyki",599,2,"-"
"2613",799000,61,"apartamentowiec","Ołtaszyn",558,3,"wysoki standard"
"2614",548178,42.2,"blok mieszkalny","Lipa Piotrowska",400,2,"do wykończenia"
"2615",517883,28.55,"blok mieszkalny","Kleczków",350,1,"do wykończenia"
"2616",858990,75.36,"apartamentowiec","Maślice",500,4,"do wykończenia"
"2617",773350,53.6,"blok mieszkalny","Krzyki",550,3,"bardzo dobry"
"2618",551600,35.62,"blok mieszkalny","Klecina",390,2,"do wykończenia"
"2619",654600,32.73,"blok mieszkalny","Nadodrze",410,1,"nowe wykończone"
"2620",608997,45.01,"blok mieszkalny","Krzyki",550,3,"bardzo dobry"
"2621",1024259,91.34,"blok mieszkalny","Klecina",400,5,"do wykończenia"
"2622",625500,50.04,"blok mieszkalny","Księże",500,2,"do wykończenia"
"2623",790000,41.2,"blok mieszkalny","Przedmieście Oławskie",420,2,"do wykończenia"
"2624",703000,70.43,"blok mieszkalny","Lipa Piotrowska",650,4,"do wykończenia"
"2625",552597,36.83,"apartamentowiec","Stare Miasto",500,1,"bardzo dobry"
"2626",740000,48.85,"blok mieszkalny","Krzyki",480,2,"do wykończenia"
"2627",799000,58.21,"blok mieszkalny","Poświętne",580,3,"nowe wykończone"
"2628",1006900,58.73,"blok mieszkalny","Stare Miasto",700,3,"bardzo dobry"
"2629",459000,36,"blok mieszkalny","Kozanów",500,2,"bardzo dobry"
"2630",630000,44.39,"apartamentowiec","Nowy Dwór",350,2,"bardzo dobry"
"2631",899000,77.67,"kamienica","Ołbin",750,3,"do odświeżenia"
"2632",499000,37.6,"blok mieszkalny","Grabiszyn",700,2,"bardzo dobry"
"2633",666214,60.62,"blok mieszkalny","Jagodno",600,3,"do wykończenia"
"2634",884561,50.91,"blok mieszkalny","Stare Miasto",650,2,"do wykończenia"
"2635",749000,65.3,"blok mieszkalny","Nadodrze",1070,3,"dobry"
"2636",758000,59.9,"blok mieszkalny","Księże",600,4,"do wykończenia"
"2637",579000,65,"blok mieszkalny","Nowy Dwór",600,3,"-"
"2638",645721,51.97,"blok mieszkalny","Poświętne",450,2,"do wykończenia"
"2639",715000,67,"blok mieszkalny","Kuźniki",1100,3,"wysoki standard"
"2640",615000,41.6,"apartamentowiec","Maślice",499,2,"wysoki standard"
"2641",629100,64,"kamienica","Krzyki",700,3,"-"
"2642",580973,32.7,"blok mieszkalny","Kleczków",350,1,"do wykończenia"
"2643",1328000,81.05,"blok mieszkalny","Kleczków",820,4,"do wykończenia"
"2644",1260000,70.6,"blok mieszkalny","Stare Miasto",900,3,"do wykończenia"
"2645",466054,28.55,"blok mieszkalny","Kleczków",400,1,"do wykończenia"
"2646",1e+06,72,"apartamentowiec","Krzyki",500,3,"wysoki standard"
"2647",588673,38.35,"blok mieszkalny","Krzyki",500,2,"nowe wykończone"
"2648",590715,47.1,"blok mieszkalny","Księże",570,3,"do wykończenia"
"2649",549000,59.87,"kamienica","Kleczków",600,2,"do odświeżenia"
"2650",683519,57,"blok mieszkalny","Księże",650,3,"do wykończenia"
"2651",699000,59.15,"blok mieszkalny","Karłowice",975,3,"wysoki standard"
"2652",660000,64.5,"blok mieszkalny","Jagodno",750,3,"do odświeżenia"
"2653",667986,48.23,"blok mieszkalny","Muchobór Mały",550,3,"do wykończenia"
"2654",929000,62.02,"apartamentowiec","Tarnogaj",1000,3,"bardzo dobry"
"2655",782800,70.6,"blok mieszkalny","Oporów",800,3,"do wykończenia"
"2656",599000,33.34,"blok mieszkalny","Szczepin",400,1,"do wykończenia"
"2657",599000,36.58,"apartamentowiec","Psie Pole",440,2,"bardzo dobry"
"2658",640000,63.05,"blok mieszkalny","Szczepin",780,4,"do remontu"
"2659",671785,62.26,"blok mieszkalny","Jagodno",620,3,"do wykończenia"
"2660",575595,47.7,"blok mieszkalny","Księże",450,2,"do wykończenia"
"2661",744526,31.44,"apartamentowiec","Stare Miasto",320,1,"do wykończenia"
"2662",969704,39.56,"apartamentowiec","Stare Miasto",600,1,"do wykończenia"
"2663",1169000,56.59,"apartamentowiec","Stare Miasto",12,3,"deweloperski"
"2664",790024,52.4,"apartamentowiec","Ołbin",500,2,"do wykończenia"
"2665",716000,28.64,"apartamentowiec","Przedmieście Oławskie",600,1,"bardzo dobry"
"2666",748011,49.57,"blok mieszkalny","Klecina",500,2,"do wykończenia"
"2667",817000,37.91,"apartamentowiec","Stare Miasto",300,2,"do wykończenia"
"2668",551600,35.62,"blok mieszkalny","Klecina",390,2,"do wykończenia"
"2669",539000,48.8,"blok mieszkalny","Nowy Dwór",550,2,"nowe wykończone"
"2670",2200000,129.84,"apartamentowiec","Stare Miasto",1400,4,"bardzo dobry"
"2671",643900,27.4,"apartamentowiec","Stare Miasto",410,1,"do wykończenia"
"2672",519000,36.12,"blok mieszkalny","Sołtysowice",370,2,"do wykończenia"
"2673",929000,65.5,"kamienica","Stare Miasto",800,3,"dobry"
"2674",759640,27.13,"apartamentowiec","Stare Miasto",550,1,"bardzo dobry"
"2675",630236,62.71,"blok mieszkalny","Lipa Piotrowska",700,3,"do wykończenia"
"2676",1685000,86.19,"apartamentowiec","Tarnogaj",900,4,"wysoki standard"
"2677",1300000,70,"blok mieszkalny","Tarnogaj",790,3,"bardzo dobry"
"2678",749674,45.95,"apartamentowiec","Stare Miasto",500,2,"wysoki standard"
"2679",810000,58.17,"blok mieszkalny","Grabiszyn",550,3,"bardzo dobry"
"2680",2e+06,70,"apartamentowiec","Powstańców Śląskich",1580,2,"wysoki standard"
"2681",625000,46.9,"blok mieszkalny","Swojczyce",450,2,"bardzo dobry"
"2682",656834,59.8,"blok mieszkalny","Krzyki",700,3,"do wykończenia"
"2683",478418,39.8,"blok mieszkalny","Księże",550,2,"do wykończenia"
"2684",1057875,65.2,"blok mieszkalny","Klecina",780,4,"do wykończenia"
"2685",795000,59.86,"blok mieszkalny","Swojczyce",850,3,"bardzo dobry"
"2686",729000,60.3,"blok mieszkalny","Sołtysowice",600,3,"do wykończenia"
"2687",990000,95,"blok mieszkalny","Plac Grunwaldzki",1100,4,"do remontu"
"2688",959000,67,"kamienica","Grabiszyn",400,3,"wysoki standard"
"2689",757000,38,"blok mieszkalny","Stare Miasto",650,2,"wysoki standard"
"2690",1013000,80.17,"blok mieszkalny","Poświętne",800,4,"do wykończenia"
"2691",427000,29.49,"kamienica","Przedmieście Oławskie",130,1,"bardzo dobry"
"2692",610700,54.07,"blok mieszkalny","Poświętne",500,2,"do wykończenia"
"2693",555000,46,"blok mieszkalny","Grabiszyn",600,2,"wysoki standard"
"2694",871975,60,"blok mieszkalny","Krzyki",600,3,"bardzo dobry"
"2695",1287052,82.27,"blok mieszkalny","Kleczków",950,4,"do wykończenia"
"2696",497400,26.6,"apartamentowiec","Stare Miasto",300,1,"do wykończenia"
"2697",612000,39.23,"apartamentowiec","Kleczków",711,2,"wysoki standard"
"2698",829000,46.12,"blok mieszkalny","Szczepin",550,2,"bardzo dobry"
"2699",1099000,89.76,"apartamentowiec","Jagodno",700,5,"do wykończenia"
"2700",638119,39.62,"apartamentowiec","Muchobór Mały",480,1,"do wykończenia"
"2701",520000,41,"blok mieszkalny","Powstańców Śląskich",420,2,"nowe wykończone"
"2702",555000,49,"kamienica","Huby",500,2,"dobry"
"2703",419000,37,"blok mieszkalny","Grabiszyn",600,2,"do odświeżenia"
"2704",491000,28.14,"apartamentowiec","Muchobór Mały",420,1,"nowe wykończone"
"2705",340000,44,"blok mieszkalny","Brochów",270,1,"deweloperski"
"2706",535000,47.1,"blok mieszkalny","Gądów",750,2,"do remontu"
"2707",724202,50.7,"apartamentowiec","Krzyki",500,3,"do wykończenia"
"2708",887250,65,"blok mieszkalny","Klecina",740,3,"bardzo dobry"
"2709",573782,44.6,"blok mieszkalny","Księże",400,2,"do wykończenia"
"2710",610000,40.14,"blok mieszkalny","Jagodno",380,2,"wysoki standard"
"2711",1439000,80.12,"kamienica","Huby",650,3,"bardzo dobry"
"2712",1286875,91.33,"blok mieszkalny","Klecina",800,5,"do wykończenia"
"2713",1505928,86.41,"blok mieszkalny","Kleczków",870,4,"do wykończenia"
"2714",820000,50,"kamienica","Stare Miasto",350,1,"wysoki standard"
"2715",486080,34.72,"blok mieszkalny","Maślice",380,2,"do wykończenia"
"2716",707000,47.2,"blok mieszkalny","Biskupin",600,3,"bardzo dobry"
"2717",1196855,51,"blok mieszkalny","Przedmieście Oławskie",590,2,"wysoki standard"
"2718",539000,99.43,"kamienica","Sołtysowice",1100,3,"-"
"2719",756006,73.47,"blok mieszkalny","Jagodno",730,4,"do wykończenia"
"2720",890040,74.69,"blok mieszkalny","Poświętne",500,3,"do wykończenia"
"2721",783920,38.24,"blok mieszkalny","Stare Miasto",450,2,"do wykończenia"
"2722",522381,58.99,"blok mieszkalny","Leśnica",350,3,"do wykończenia"
"2723",650000,68,"kamienica","Stare Miasto",370,2,"do remontu"
"2724",975000,102.72,"kamienica","Przedmieście Oławskie",550,4,"bardzo dobry"
"2725",689000,59.5,"blok mieszkalny","Wojnów",440,3,"bardzo dobry"
"2726",599000,47.34,"blok mieszkalny","Kozanów",650,2,"do remontu"
"2727",1200000,96,"kamienica","Kleczków",1200,4,"bardzo dobry"
"2728",365000,38.89,"kamienica","Brochów",323,2,"dobry"
"2729",670000,56,"blok mieszkalny","Brochów",720,3,"dobry"
"2730",890000,75.43,"blok mieszkalny","Kozanów",890,4,"dobry"
"2731",764550,49.03,"blok mieszkalny","Krzyki",600,2,"do wykończenia"
"2732",958000,73.74,"blok mieszkalny","Krzyki",730,3,"nowe wykończone"
"2733",786083,42.78,"apartamentowiec","Stare Miasto",400,2,"nowe wykończone"
"2734",1848000,107.73,"blok mieszkalny","Kleczków",1100,5,"do wykończenia"
"2735",659000,49.4,"blok mieszkalny","Gądów",780,3,"bardzo dobry"
"2736",816600,41.85,"blok mieszkalny","Stare Miasto",500,2,"do wykończenia"
"2737",785232,48.23,"blok mieszkalny","Muchobór Wielki",480,1,"do wykończenia"
"2738",644400,27.1,"apartamentowiec","Stare Miasto",350,1,"do wykończenia"
"2739",746825,73.29,"blok mieszkalny","Jagodno",730,4,"do wykończenia"
"2740",1426209,81.64,"blok mieszkalny","Kleczków",810,4,"do wykończenia"
"2741",9e+05,51.8,"apartamentowiec","Stare Miasto",500,2,"bardzo dobry"
"2742",668000,39.26,"blok mieszkalny","Krzyki",440,2,"do wykończenia"
"2743",769000,67,"apartamentowiec","Lipa Piotrowska",750,3,"wysoki standard"
"2744",499000,35.42,"blok mieszkalny","Karłowice",553,1,"-"
"2745",624900,47.9,"blok mieszkalny","Poświętne",450,2,"do wykończenia"
"2746",1035000,62.7,"apartamentowiec","Nadodrze",1250,2,"bardzo dobry"
"2747",699999,63,"apartamentowiec","Psie Pole",570,3,"bardzo dobry"
"2748",1130000,98.31,"kamienica","Huby",450,3,"nowe wykończone"
"2749",643701,54.24,"apartamentowiec","Krzyki",540,3,"do wykończenia"
"2750",699999,62.8,"blok mieszkalny","Oporów",700,3,"do wykończenia"
"2751",713425,52.47,"blok mieszkalny","Krzyki",550,3,"do wykończenia"
"2752",745000,55.82,"blok mieszkalny","Krzyki",600,3,"do wykończenia"
"2753",729000,48,"blok mieszkalny","Powstańców Śląskich",570,3,"bardzo dobry"
"2754",1146000,67.9,"blok mieszkalny","Kleczków",680,4,"do wykończenia"
"2755",524016,36.39,"blok mieszkalny","Muchobór Mały",450,1,"do wykończenia"
"2756",644000,56.53,"apartamentowiec","Księże",400,3,"do wykończenia"
"2757",884561,50.91,"blok mieszkalny","Stare Miasto",600,2,"do wykończenia"
"2758",565115,47.2,"blok mieszkalny","Księże",520,2,"nowe wykończone"
"2759",558000,59.3,"kamienica","Grabiszyn",500,2,"do remontu"
"2760",574000,47.9,"kamienica","Księże",700,3,"bardzo dobry"
"2761",459965,25.87,"blok mieszkalny","Krzyki",300,1,"nowe wykończone"
"2762",1533000,91.92,"blok mieszkalny","Kleczków",930,5,"do wykończenia"
"2763",857254,60.37,"blok mieszkalny","Jagodno",690,3,"bardzo dobry"
"2764",736274,42.72,"blok mieszkalny","Kleczków",515,1,"do wykończenia"
"2765",785000,61.71,"blok mieszkalny","Gaj",800,4,"bardzo dobry"
"2766",899000,40.68,"apartamentowiec","Krzyki",700,2,"do wykończenia"
"2767",703595,70.43,"apartamentowiec","Lipa Piotrowska",650,4,"do wykończenia"
"2768",795000,62.17,"blok mieszkalny","Ołtaszyn",700,2,"bardzo dobry"
"2769",1848345,107.73,"apartamentowiec","Kleczków",1070,5,"do wykończenia"
"2770",653000,29.67,"apartamentowiec","Szczepin",500,2,"do wykończenia"
"2771",631000,54,"blok mieszkalny","Gaj",590,2,"dobry"
"2772",1900000,107.7,"apartamentowiec","Kleczków",900,5,"do wykończenia"
"2773",749999,61,"kamienica","Borek",750,3,"bardzo dobry"
"2774",628715,52.8,"blok mieszkalny","Księże",530,3,"do wykończenia"
"2775",643000,46.61,"blok mieszkalny","Borek",705,3,"nowe wykończone"
"2776",1220000,93,"apartamentowiec","Wojszyce",350,4,"do wykończenia"
"2777",700597,62.8,"blok mieszkalny","Oporów",700,3,"do wykończenia"
"2778",1150000,67.26,"apartamentowiec","Nadodrze",800,3,"bardzo dobry"
"2779",368553,28.57,"kamienica","Nadodrze",250,2,"dobry"
"2780",749900,75.43,"blok mieszkalny","Kozanów",1100,4,"do remontu"
"2781",945000,90.66,"kamienica","Przedmieście Oławskie",491,3,"dobry"
"2782",419000,39.47,"kamienica","Przedmieście Oławskie",319,1,"bardzo dobry"
"2783",716000,48,"blok mieszkalny","Jagodno",500,3,"nowe wykończone"
"2784",950971,52.26,"blok mieszkalny","Stare Miasto",600,3,"bardzo dobry"
"2785",522997,27.49,"blok mieszkalny","Stare Miasto",274,1,"do wykończenia"
"2786",698000,41.78,"blok mieszkalny","Klecina",490,2,"do wykończenia"
"2787",1e+06,102,"kamienica","Plac Grunwaldzki",1000,3,"dobry"
"2788",769000,57.75,"kamienica","Ołbin",480,2,"bardzo dobry"
"2789",964187,53.27,"apartamentowiec","Stare Miasto",650,3,"bardzo dobry"
"2790",620496,50.04,"blok mieszkalny","Księże",550,3,"do wykończenia"
"2791",850000,63.21,"kamienica","Borek",1000,4,"bardzo dobry"
"2792",787500,75,"blok mieszkalny","Gądów",1200,4,"-"
"2793",655000,76.39,"blok mieszkalny","Psie Pole",550,4,"dobry"
"2794",508164,27.1,"blok mieszkalny","Stare Miasto",400,1,"do wykończenia"
"2795",899990,43.61,"blok mieszkalny","Stare Miasto",400,2,"bardzo dobry"
"2796",650000,46.85,"blok mieszkalny","Przedmieście Świdnickie",550,2,"bardzo dobry"
"2797",1120000,67,"apartamentowiec","Krzyki",670,2,"wysoki standard"
"2798",666390,61.76,"blok mieszkalny","Jagodno",610,3,"do wykończenia"
"2799",699000,64.3,"blok mieszkalny","Tarnogaj",759,3,"do odświeżenia"
"2800",950000,72,"apartamentowiec","Krzyki",600,3,"bardzo dobry"
"2801",591589,38.54,"blok mieszkalny","Krzyki",500,2,"nowe wykończone"
"2802",935324,49.4,"blok mieszkalny","Kleczków",500,1,"do wykończenia"
"2803",544000,42,"blok mieszkalny","Stare Miasto",600,2,"bardzo dobry"
"2804",650475,41.5,"blok mieszkalny","Kleczków",500,1,"do wykończenia"
"2805",720000,58.13,"blok mieszkalny","Karłowice",837,4,"bardzo dobry"
"2806",685000,49,"blok mieszkalny","Tarnogaj",580,2,"dobry"
"2807",685000,58,"kamienica","Przedmieście Oławskie",500,2,"do odświeżenia"
"2808",849410,58.58,"apartamentowiec","Grabiszyn",13,3,"do wykończenia"
"2809",531098,37.27,"blok mieszkalny","Muchobór Mały",450,2,"do wykończenia"
"2810",612135,44.6,"blok mieszkalny","Księże",400,3,"do wykończenia"
"2811",630000,45,"blok mieszkalny","Krzyki",500,2,"wysoki standard"
"2812",764456,38.08,"blok mieszkalny","Stare Miasto",450,2,"do wykończenia"
"2813",550000,36,"kamienica","Stare Miasto",700,1,"dobry"
"2814",1081242,55.15,"blok mieszkalny","Stare Miasto",400,3,"bardzo dobry"
"2815",495000,32.62,"blok mieszkalny","Poświętne",310,2,"do wykończenia"
"2816",1118725,72.35,"blok mieszkalny","Krzyki",800,4,"do wykończenia"
"2817",528785,25.56,"blok mieszkalny","Stare Miasto",450,1,"do wykończenia"
"2818",2200000,125,"apartamentowiec","Stare Miasto",1400,4,"wysoki standard"
"2819",499000,42.6,"blok mieszkalny","Kozanów",626,2,"do odświeżenia"
"2820",7e+05,58.12,"rezydencja","Ołtaszyn",600,3,"do wykończenia"
"2821",789000,103.67,"kamienica","Przedmieście Oławskie",1000,4,"bardzo dobry"
"2822",887425,60.8,"blok mieszkalny","Krzyki",700,3,"do wykończenia"
"2823",469000,26.65,"kamienica","Nadodrze",500,2,"bardzo dobry"
"2824",749999,56,"blok mieszkalny","Powstańców Śląskich",470,3,"bardzo dobry"
"2825",568584,44.7,"apartamentowiec","Księże",500,2,"do wykończenia"
"2826",2283881,182.69,"apartamentowiec","Stare Miasto",2000,4,"do wykończenia"
"2827",726279,71.67,"blok mieszkalny","Maślice",800,3,"do wykończenia"
